epoch,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_f1_macro,eval_f1_binary,eval_f1_class0,eval_f1_class1,eval_runtime,eval_samples_per_second,eval_steps_per_second,run_id,model,context,max_len
4.838709677419355,0.12510201454162598,26.814380645751953,8.799283154121865e-06,0.47093042731285095,0.856551724137931,0.8328515437955557,0.7699115044247787,0.8957915831663327,0.7699115044247787,4.9936,145.187,9.212,2026-05-08_16-07-47,hierarchical,True,192
5.806451612903226,0.11650646209716797,6.1486005783081055,6.111111111111112e-06,0.4827277958393097,0.8689655172413793,0.8241499837873306,0.7353760445682451,0.9129239230064161,0.7353760445682451,5.1295,141.339,8.968,2026-05-08_16-07-47,hierarchical,True,192
6.774193548387097,0.08936397552490234,8.261265754699707,3.4229390681003587e-06,0.511070191860199,0.8717241379310345,0.841166451904707,0.7714987714987716,0.9108341323106424,0.7714987714987716,5.1026,142.084,9.015,2026-05-08_16-07-47,hierarchical,True,192
0.7692307692307693,0.4554238128662109,6.144628524780273,1.3572115384615385e-05,,,,,,,,,,2026-05-08_16-27-39,baseline,False,192
1.9230769230769231,0.3587512969970703,7.8250603675842285,1.1408653846153845e-05,0.3806801438331604,0.8689655172413793,0.8463780916757557,0.7874720357941835,0.905284147557328,0.7874720357941835,1.778,407.765,25.872,2026-05-08_16-27-39,baseline,False,192
2.6923076923076925,0.2619990348815918,10.188005447387695,9.966346153846154e-06,0.3240569531917572,0.8758620689655172,0.8535471881060116,0.7963800904977375,0.9107142857142857,0.7963800904977375,1.7802,407.256,25.84,2026-05-08_16-27-39,baseline,False,192
3.8461538461538463,0.19481096267700196,12.663700103759766,7.802884615384616e-06,0.3349180221557617,0.8689655172413793,0.8387111882331176,0.7688564476885644,0.9085659287776708,0.7688564476885644,1.7787,407.59,25.861,2026-05-08_16-27-39,baseline,False,192
5.0,0.1789029312133789,1.6251450777053833,5.639423076923077e-06,0.4456409215927124,0.8579310344827586,0.8261451603515511,0.7518072289156627,0.9004830917874396,0.7518072289156627,1.7756,408.324,25.907,2026-05-08_16-27-39,baseline,False,192
5.769230769230769,0.11667923927307129,11.005264282226562,4.197115384615385e-06,0.43268802762031555,0.8675862068965517,0.8332470818239319,0.7575757575757576,0.9089184060721063,0.7575757575757576,1.7812,407.04,25.826,2026-05-08_16-27-39,baseline,False,192
0.967741935483871,0.4530568313598633,8.000123023986816,1.9551971326164876e-05,,,,,,,,,,2026-05-08_16-27-39,hierarchical,True,192
1.935483870967742,0.2883306503295898,10.844619750976562,1.6863799283154122e-05,0.38749343156814575,0.8620689655172413,0.8380915798688653,0.7757847533632287,0.900398406374502,0.7757847533632287,5.0018,144.949,9.197,2026-05-08_16-27-39,hierarchical,True,192
2.903225806451613,0.20734586715698242,14.97559642791748,1.417562724014337e-05,0.3401327431201935,0.8662068965517241,0.8362726267388394,0.7662650602409639,0.9062801932367149,0.7662650602409639,4.9995,145.015,9.201,2026-05-08_16-27-39,hierarchical,True,192
3.870967741935484,0.14567663192749022,15.29880428314209,1.1487455197132617e-05,0.3662378787994385,0.8841379310344828,0.8592233009708738,0.8,0.9184466019417475,0.8,4.9987,145.037,9.202,2026-05-08_16-27-39,hierarchical,True,192
4.838709677419355,0.1109742546081543,1.231833577156067,8.799283154121865e-06,0.6961027383804321,0.8124137931034483,0.7954119150772704,0.7364341085271318,0.854389721627409,0.7364341085271318,5.0001,144.996,9.2,2026-05-08_16-27-39,hierarchical,True,192
5.806451612903226,0.07946822166442871,19.733856201171875,6.111111111111112e-06,0.5028839707374573,0.8827586206896552,0.8516493701266968,0.7837150127226463,0.9195837275307474,0.7837150127226463,5.0057,144.836,9.19,2026-05-08_16-27-39,hierarchical,True,192
6.774193548387097,0.06389827728271484,8.3781156539917,3.4229390681003587e-06,0.5850154161453247,0.8772413793103448,0.84933956911467,0.784503631961259,0.914175506268081,0.784503631961259,5.0006,144.983,9.199,2026-05-08_16-27-39,hierarchical,True,192
0.7692307692307693,0.5014479827880859,5.303194522857666,1.3572115384615385e-05,,,,,,,,,,2026-05-08_16-41-19,baseline,False,192
1.9230769230769231,0.3655642318725586,5.651906490325928,1.1408653846153845e-05,0.36913642287254333,0.8468965517241379,0.827699165633611,0.7701863354037267,0.8852119958634953,0.7701863354037267,1.7836,406.485,25.791,2026-05-08_16-41-19,baseline,False,192
2.6923076923076925,0.27713186264038087,10.493202209472656,9.966346153846154e-06,0.3391488194465637,0.8551724137931035,0.8345428819206719,0.7761194029850746,0.8929663608562691,0.7761194029850746,1.7796,407.396,25.849,2026-05-08_16-41-19,baseline,False,192
3.8461538461538463,0.20339214324951171,5.355478763580322,7.802884615384616e-06,0.31392964720726013,0.8717241379310345,0.8430242709970316,0.7759036144578313,0.9101449275362319,0.7759036144578313,1.7803,407.224,25.838,2026-05-08_16-41-19,baseline,False,192
